"subject.id"	"activity"	"fBodyAcc.mean().X"	"fBodyAcc.mean().Y"	"fBodyAcc.mean().Z"	"fBodyAcc.std().X"	"fBodyAcc.std().Y"	"fBodyAcc.std().Z"	"fBodyAccJerk.mean().X"	"fBodyAccJerk.mean().Y"	"fBodyAccJerk.mean().Z"	"fBodyAccJerk.std().X"	"fBodyAccJerk.std().Y"	"fBodyAccJerk.std().Z"	"fBodyAccMag.mean()"	"fBodyAccMag.std()"	"fBodyBodyAccJerkMag.mean()"	"fBodyBodyAccJerkMag.std()"	"fBodyBodyGyroJerkMag.mean()"	"fBodyBodyGyroJerkMag.std()"	"fBodyBodyGyroMag.mean()"	"fBodyBodyGyroMag.std()"	"fBodyGyro.mean().X"	"fBodyGyro.mean().Y"	"fBodyGyro.mean().Z"	"fBodyGyro.std().X"	"fBodyGyro.std().Y"	"fBodyGyro.std().Z"	"tBodyAcc.mean().X"	"tBodyAcc.mean().Y"	"tBodyAcc.mean().Z"	"tBodyAcc.std().X"	"tBodyAcc.std().Y"	"tBodyAcc.std().Z"	"tBodyAccJerk.mean().X"	"tBodyAccJerk.mean().Y"	"tBodyAccJerk.mean().Z"	"tBodyAccJerk.std().X"	"tBodyAccJerk.std().Y"	"tBodyAccJerk.std().Z"	"tBodyAccJerkMag.mean()"	"tBodyAccJerkMag.std()"	"tBodyAccMag.mean()"	"tBodyAccMag.std()"	"tBodyGyro.mean().X"	"tBodyGyro.mean().Y"	"tBodyGyro.mean().Z"	"tBodyGyro.std().X"	"tBodyGyro.std().Y"	"tBodyGyro.std().Z"	"tBodyGyroJerk.mean().X"	"tBodyGyroJerk.mean().Y"	"tBodyGyroJerk.mean().Z"	"tBodyGyroJerk.std().X"	"tBodyGyroJerk.std().Y"	"tBodyGyroJerk.std().Z"	"tBodyGyroJerkMag.mean()"	"tBodyGyroJerkMag.std()"	"tBodyGyroMag.mean()"	"tBodyGyroMag.std()"	"tGravityAcc.mean().X"	"tGravityAcc.mean().Y"	"tGravityAcc.mean().Z"	"tGravityAcc.std().X"	"tGravityAcc.std().Y"	"tGravityAcc.std().Z"	"tGravityAccMag.mean()"	"tGravityAccMag.std()"
"11"	2	"WALKING_DOWNSTAIRS"	-0.152208570527083	-0.172132035310417	-0.14158481494	-0.0953081639520833	-0.122080999877083	-0.122343569488889	-0.0887073162916667	-0.0807028020875	-0.0859888524244445	-0.109332128083333	-0.0997534139583333	-0.0563429779866667	-0.0435247656291667	-0.0564862769041667	-0.0539225355266667	-0.061291589	-0.0460459095770833	-0.07256579619375	-0.0818746742291667	-0.0829342726666667	-0.0547108205270833	-0.046146087125	-0.0333647675955556	-0.05958831839375	-0.0752972450729167	-0.0561953884888889	-0.0629261520111111	-0.0584271482291667	-0.0434027011020833	-0.0555862322511111	-0.0970892947166667	-0.0871082461791667	-0.118254332311111	-0.12585741598125	-0.115498456472917	-0.118480707402222	-0.107997151854167	-0.113663033354167	-0.148067325291667	-0.145856703254167	-0.149591190884444	-0.129163467704167	-0.127958078840667	-0.16069509925	-0.134149243352083	-0.125263304611111	-0.145504865810417	-0.135889290316667	-0.1276978762	-0.1587502252625	-0.194087881254167	-0.159478392042222	-0.164839170466667	-0.167014353291667	-0.084303489644375	-0.108535812873333	-0.111517337233333	-0.13912407295625	-0.0938685254022222	-0.0966463947208333	-0.10213664098125	-0.0978149025155556	-0.115686933610417	-0.108403780185417	-0.156910573629167	-0.174685649711111
"12"	2	"WALKING_UPSTAIRS"	-0.270660957117647	-0.244692553911111	-0.2743199066875	-0.281736769509804	-0.296467678066667	-0.298398841145833	-0.327238730737255	-0.334769503266667	-0.330919308541667	-0.359047552294118	-0.354785700933333	-0.316832170608333	-0.305361216745098	-0.270324824577778	-0.270363735208333	-0.265636248490196	-0.354678760562745	-0.312406103311111	-0.268912257822222	-0.311210468954167	-0.369822486078431	-0.322287284977778	-0.3349135119375	-0.364782447254902	-0.344583722767778	-0.322102987614583	-0.308996241854167	-0.303014477735294	-0.287320758266667	-0.321387303541667	-0.285617571588235	-0.238377283713333	-0.240906308164583	-0.234646359117647	-0.226034091377778	-0.2299524629375	-0.235294857358824	-0.250646422808889	-0.264662684590196	-0.263573134828889	-0.256079012020833	-0.256019142866667	-0.247699948208333	-0.228107826529412	-0.205172235424444	-0.200116679302083	-0.233051313405882	-0.171624284897778	-0.1905795448	-0.196345835294118	-0.1896732228	-0.211904545308333	-0.218071661823529	-0.242163985622222	-0.266954925111111	-0.277725542854167	-0.272965406	-0.280028259964706	-0.228952297675	-0.258717890003922	-0.245945868937556	-0.233253523354167	-0.255675360784314	-0.235255077237778	-0.244055746116	-0.218023292820833
"13"	3	"LAYING"	-0.774966140992064	-0.766577777629167	-0.751721683266667	-0.75959610781746	-0.750887742085	-0.715518961847619	-0.72447316067619	-0.735150997606667	-0.714761125668254	-0.718784845605405	-0.722857819516667	-0.702413330179365	-0.708421544142857	-0.71477792335	-0.703216872301587	-0.714604929984127	-0.701955526793651	-0.718331502833333	-0.722794085666667	-0.69796236647619	-0.708568069333333	-0.711128612651167	-0.710637179	-0.718025638033333	-0.710001343671667	-0.704002117031746	-0.709488800111111	-0.711406548253968	-0.714493103546667	-0.702898488979365	-0.713976324747619	-0.719531954966667	-0.71618746404127	-0.724681992952381	-0.7405739512	-0.747119758587302	-0.752662121206349	-0.767921928616667	-0.748684498150635	-0.757664225275	-0.739434199088889	-0.74816536367619	-0.766230880409524	-0.772613603555556	-0.764234003596667	-0.754208240639683	-0.762996482628571	-0.76254588696	-0.764855037404762	-0.773647883520635	-0.76365374622	-0.743834782212698	-0.748927624938095	-0.75678780647	-0.769401434366667	-0.77008098761746	-0.775207228933333	-0.776639597171429	-0.709788196088889	-0.711619425073016	-0.704822899905	-0.702813648042857	-0.701748266973016	-0.712661662701667	-0.756988307516667	-0.747808814355556
"14"	3	"SITTING"	-0.687424340570741	-0.695491587435185	-0.703073476964583	-0.646197436888889	-0.661166000438889	-0.688603076416667	-0.67035311972037	-0.697166452537037	-0.699308133220833	-0.681257275327778	-0.708529576102963	-0.730853814278125	-0.686486519759259	-0.726507931111111	-0.733179573239583	-0.701713248459259	-0.743095206368519	-0.749636103092593	-0.706673751555556	-0.736283068377083	-0.716263609805556	-0.751240120351852	-0.750909710439583	-0.691413070574074	-0.72348974532037	-0.743780580979167	-0.749620394375	-0.701057126568518	-0.732610524388889	-0.771432053716667	-0.706841556716667	-0.756078184185185	-0.734702189816667	-0.687488750401852	-0.724986014748148	-0.72532813138125	-0.670314334924074	-0.707557337944444	-0.67451642135	-0.7000739135	-0.69275982640625	-0.669990762648148	-0.71924128126875	-0.686075244524074	-0.685387720874074	-0.71022188369375	-0.691520330981481	-0.712944578409259	-0.703392940545833	-0.659837205137037	-0.681534830342593	-0.690860732479167	-0.637559412037037	-0.679508543518519	-0.688642183314815	-0.705370121541667	-0.69184009795625	-0.649116469648148	-0.7806981369375	-0.751828666092593	-0.755768907448889	-0.757259841979167	-0.735480341385185	-0.758914934268519	-0.695098716674074	-0.691787736285417
"15"	3	"STANDING"	-0.712114416245	-0.730618087901667	-0.737040488173016	-0.751903255933333	-0.755602322116667	-0.753591862761905	-0.754728979305	-0.757161096066667	-0.728544525253968	-0.728257630585	-0.742382115266667	-0.712188144698413	-0.696092072998333	-0.70446279505	-0.684474788968254	-0.687273253991667	-0.682322659951667	-0.693794980731667	-0.69559540165	-0.680033371793651	-0.701168011483333	-0.723225554216667	-0.698205281190476	-0.680081202003333	-0.689889609693333	-0.68880594283527	-0.661835278047619	-0.68963420465	-0.69801339167	-0.699062669085714	-0.701655436883333	-0.70851573515	-0.672571295904762	-0.680317781183333	-0.682757302823333	-0.671096050444444	-0.679111675976667	-0.686765829265167	-0.729736840485	-0.743342978366667	-0.728789029507936	-0.736587407133333	-0.658719743846032	-0.707636850811667	-0.71905562404	-0.714110165808095	-0.71423059317	-0.729161060048333	-0.723211351085714	-0.742837096751667	-0.755761635023333	-0.736239896031746	-0.73709525025	-0.7495138721	-0.735064242275	-0.727066233234921	-0.725023728801587	-0.726607536876667	-0.696402618603175	-0.701208513833333	-0.709388040483333	-0.698711265857143	-0.69048511135	-0.703343402816667	-0.74064984645	-0.722967665730159
"16"	3	"WALKING"	-0.321668028694737	-0.312471880777193	-0.332190624236667	-0.311407878747368	-0.312101544240351	-0.348019624966667	-0.362943596664912	-0.326549078949123	-0.336326960231667	-0.335213350105263	-0.331059136747368	-0.335087167383333	-0.350118020192982	-0.34449466362807	-0.339332449106	-0.318894393	-0.364786818450877	-0.350204583473684	-0.330325556403509	-0.337039247843	-0.33490015403807	-0.319596986496491	-0.325733263883333	-0.324423450473684	-0.334645891368421	-0.32926418448	-0.354305581671667	-0.347648600575439	-0.342624955315789	-0.329672005575	-0.343275427308772	-0.339639788392982	-0.299438028853333	-0.280993399010526	-0.283961928285965	-0.285450278035	-0.28746601682807	-0.269177925649123	-0.288117339157895	-0.295335019649123	-0.316450377976667	-0.321134739226316	-0.273931020448333	-0.276767194831579	-0.304298466470175	-0.293152000181667	-0.274309246919298	-0.296100144385965	-0.297625832688333	-0.28716735294386	-0.315884700640351	-0.310226602916667	-0.30889889357193	-0.318636211445614	-0.327140226807018	-0.325405724683333	-0.306292866016667	-0.292775860964912	-0.33520371315	-0.327892670982456	-0.316686242026842	-0.30491190016	-0.313828227070175	-0.29964083114386	-0.326191685852632	-0.2971820515235
"17"	3	"WALKING_DOWNSTAIRS"	-0.180210448085417	-0.177214277009804	-0.199819646785417	-0.217420625395833	-0.199162569886275	-0.213354334414583	-0.187799437047917	-0.179158054613725	-0.209111547139583	-0.201960767783333	-0.22345299772549	-0.253322842160417	-0.251112289789583	-0.196456559647059	-0.249738089266458	-0.2686193353125	-0.225312361958333	-0.215670375833333	-0.264093486920333	-0.257117557833542	-0.233076373197917	-0.263768084768824	-0.220083627035417	-0.188093177	-0.219052077160784	-0.268391145145833	-0.236805448854167	-0.210654553720625	-0.214907400227451	-0.238646929395833	-0.234935657695833	-0.232172224894118	-0.268917685145833	-0.244890702520833	-0.225483480894118	-0.253881024479167	-0.237083854145833	-0.250816551039216	-0.239705842866667	-0.223376625447059	-0.242583150145833	-0.213064610833333	-0.295496330229167	-0.261364738941667	-0.235611947862745	-0.280946380033333	-0.259428584291667	-0.243426810639216	-0.244044230989583	-0.259419147875	-0.244714193764706	-0.304709855854167	-0.27771746076875	-0.228837798282353	-0.165118121274314	-0.175737907897917	-0.232214471145833	-0.2189329248125	-0.282420093770833	-0.256203468491458	-0.231891839698039	-0.244990366675	-0.215886381	-0.232797328215686	-0.21250677082549	-0.2388306348875
"18"	3	"WALKING_UPSTAIRS"	-0.375866740818333	-0.383288644859649	-0.352430793344	-0.373243039148333	-0.379027547715789	-0.363555273076667	-0.387065065066667	-0.360682588998246	-0.356514177806667	-0.398824712866667	-0.385981858642105	-0.3790427418005	-0.38302821455	-0.360579158733333	-0.352450659916667	-0.358220338433333	-0.330366762845	-0.343277498140351	-0.383564317473684	-0.365699927816667	-0.379988329983333	-0.356858797719298	-0.3626707803	-0.404684555353333	-0.378038696752632	-0.38054128565	-0.372477432733333	-0.3735328916	-0.299873058596491	-0.31120247275	-0.320998198836667	-0.325298510350877	-0.33901772577	-0.3704846792	-0.364711320810526	-0.367237849383333	-0.360638385116667	-0.358070327736842	-0.370359046376667	-0.366498255842105	-0.355375433416667	-0.375472874666667	-0.363059470515	-0.337292465688333	-0.355696238087719	-0.364867185765	-0.324404897378333	-0.350666940710526	-0.345624581483333	-0.343850129346667	-0.349259920164386	-0.3330258569	-0.35542654413	-0.353190110192982	-0.367534178387719	-0.3508690972115	-0.34648309291	-0.378667104633333	-0.33130214205	-0.344907509233333	-0.351073760782456	-0.354841454758333	-0.320609232621667	-0.325278431118947	-0.367108066740351	-0.368904677176667
"19"	4	"LAYING"	-0.73576756177037	-0.757145921803704	-0.762069014888889	-0.752745673931296	-0.757253259909259	-0.745030592797352	-0.708394417875926	-0.728880069981481	-0.713177652068519	-0.676602435635185	-0.699535558559259	-0.678999420314815	-0.747928695555556	-0.758559743981482	-0.769428824572222	-0.747546827296296	-0.699879087685185	-0.714775645566667	-0.756948383740741	-0.756503194759259	-0.676907161316667	-0.697805710668518	-0.716151628494444	-0.721789256588889	-0.745342704224074	-0.757701495096296	-0.709371269807407	-0.669854013907407	-0.700183192922222	-0.693914272351852	-0.685636903566667	-0.69789843657963	-0.77405323385	-0.732426443651852	-0.743666907340741	-0.726552679862963	-0.714697579222222	-0.732461986122037	-0.67606110162963	-0.704363051851852	-0.763902241240741	-0.719261073833333	-0.701190470877778	-0.675011484740741	-0.720308270912963	-0.720878292016667	-0.730328740379074	-0.761829723277778	-0.760979579881852	-0.751984626094444	-0.777594531625926	-0.77859545625	-0.753002220387037	-0.770995136785185	-0.730035038685185	-0.73294898037037	-0.690767974919444	-0.696364270055556	-0.710042139688889	-0.718915309185185	-0.724774097638889	-0.762392791446296	-0.75932091812963	-0.778792718203704	-0.738491630055556	-0.719371559351852
"20"	4	"SITTING"	-0.693384488522917	-0.693925200383751	-0.708101139523529	-0.688918645502083	-0.674835574180392	-0.70500027761451	-0.703579164472292	-0.730271796886275	-0.756239366843137	-0.737115622895833	-0.733375184411765	-0.739328419239216	-0.666758764453333	-0.673611786110392	-0.690444384156863	-0.682784346333333	-0.754712639895833	-0.750652748529412	-0.69245638604902	-0.739192769058824	-0.75105470906875	-0.735321614084314	-0.711434441470588	-0.685329949895833	-0.676085942113726	-0.664233244427451	-0.763284074372549	-0.7774837133125	-0.764845181747059	-0.746384306323529	-0.7442573326875	-0.756792490156863	-0.705061383788235	-0.689114661333333	-0.724572178980392	-0.746018932076471	-0.75620394748125	-0.769527854607843	-0.773139298770833	-0.764543046980392	-0.741901269039216	-0.748097319770833	-0.752267785833333	-0.736147879983333	-0.732662091588235	-0.71586725217451	-0.686723514666667	-0.672810936862745	-0.690555471362745	-0.653408499410417	-0.661147352852941	-0.680971006152941	-0.685906441193958	-0.710553754835294	-0.731864797562745	-0.715677702903608	-0.769002775	-0.74174419085	-0.719847174823529	-0.690389971416667	-0.681171685752941	-0.675984216682353	-0.6793669245	-0.694448134860784	-0.725390457176471	-0.760442901705882
"21"	4	"STANDING"	-0.740663549212281	-0.723345178385965	-0.752186138388889	-0.746099605315789	-0.697849004578947	-0.717005493668519	-0.706142485747368	-0.684041670070175	-0.680785820125926	-0.676469246821053	-0.676357575157895	-0.697889463190741	-0.726543447964912	-0.722343750280702	-0.729540744259259	-0.694402363877193	-0.683631546807018	-0.647848493809474	-0.675029587736842	-0.677675294116667	-0.708003766380702	-0.699272402459649	-0.718682041691852	-0.732931804263158	-0.717473988587719	-0.732204213555556	-0.674096755627778	-0.694148716961403	-0.696293442631579	-0.720149893314815	-0.693450981926316	-0.702364290333333	-0.718713514944444	-0.719827188649123	-0.697178685280702	-0.682056872403704	-0.666848572136842	-0.658659121006491	-0.671344226550175	-0.710119222908772	-0.681796311	-0.674445127085965	-0.687424066214815	-0.699639630761228	-0.691545559782456	-0.717339398740741	-0.705472291845614	-0.708569181877193	-0.740848749728148	-0.730989894363158	-0.722556389930877	-0.729728570740741	-0.714554238873509	-0.681400415010526	-0.722311044731579	-0.752501272840741	-0.722586419740741	-0.722249890669351	-0.742569404522222	-0.72191443595614	-0.728792002214035	-0.749909507944444	-0.719437575364912	-0.693738868868421	-0.652146772052632	-0.676772202655556
"22"	4	"WALKING"	-0.394644595486667	-0.3992352686535	-0.386137197395	-0.403062674716667	-0.4086593337	-0.428235497358333	-0.404592168581667	-0.3957816208325	-0.409360762033333	-0.419518502666667	-0.411588441283333	-0.432655433816667	-0.413941916661667	-0.401655309566667	-0.397796952833333	-0.413001943236667	-0.419671975081667	-0.430405719083333	-0.404389154081667	-0.40663502533	-0.405774783511667	-0.412310235066667	-0.401507239416667	-0.405690957766667	-0.398689835811667	-0.421874886901667	-0.398787588966667	-0.398974966316667	-0.414604939296667	-0.449363278083333	-0.43550422885	-0.41860168742	-0.35352111655	-0.372478220616667	-0.358725121283333	-0.3777663096	-0.365695409798333	-0.352166968266667	-0.369738689316667	-0.355613081325	-0.37401816055	-0.383453262085	-0.364736997816667	-0.363076549616667	-0.380528303101667	-0.374852248816667	-0.385315555818333	-0.392677928845	-0.374397313723333	-0.384903169238333	-0.397082823886667	-0.371351924718333	-0.374113271553333	-0.378383181586667	-0.39523122705	-0.410077464265	-0.3730121684	-0.401945740033333	-0.367481799693333	-0.363499362447833	-0.360808623236667	-0.353525779516667	-0.383311019253333	-0.3732423228	-0.373590949846667	-0.37748057325
"23"	4	"WALKING_DOWNSTAIRS"	-0.232362236822222	-0.234638039189111	-0.273393457975556	-0.273200385337778	-0.23222549204	-0.21096886948	-0.273632466613333	-0.259792396344444	-0.285522117622222	-0.315033947644444	-0.294118489733333	-0.301287827355556	-0.335006846266667	-0.262611974917778	-0.302011572866667	-0.286907542511111	-0.269441987471111	-0.266407514628889	-0.266658760546667	-0.264955667684444	-0.293737875991111	-0.274189605644444	-0.2558399052	-0.300511801911111	-0.292251395511111	-0.275273732171111	-0.285528377122222	-0.298068513428889	-0.260103190877778	-0.246399488655556	-0.274953574622222	-0.285422836386667	-0.296474998111111	-0.325252087266667	-0.294920180688889	-0.287502077866667	-0.313448262488889	-0.312503004222222	-0.289119651157778	-0.271315632777778	-0.26863756164	-0.296488015828889	-0.308192918711111	-0.330965247	-0.301470661817778	-0.295182614773333	-0.347289410586667	-0.3185605864	-0.307106570088889	-0.307014679266667	-0.331760150466667	-0.285194330137778	-0.254905860155556	-0.259313088696222	-0.238141530957778	-0.233850512157778	-0.263780246615556	-0.269449970777778	-0.284483613622222	-0.282559132836667	-0.266877591555556	-0.262767631846667	-0.281029921851111	-0.290248778357778	-0.262117391135556	-0.281104295962222
"24"	4	"WALKING_UPSTAIRS"	-0.384607708431373	-0.373953543254902	-0.355533672407407	-0.371796893664706	-0.355248931960784	-0.35276955612037	-0.365659800647059	-0.367234338431373	-0.366358690944444	-0.392731254596078	-0.361885731078431	-0.342980047912963	-0.32796655254902	-0.323244401771569	-0.301319460074074	-0.324933443343137	-0.324615124627451	-0.328087490294118	-0.316701807321569	-0.318267597333333	-0.350739974972549	-0.354627719372549	-0.359482270055556	-0.333508751266667	-0.33233071914902	-0.330059510701852	-0.329511921796296	-0.323317710378431	-0.312176801709804	-0.318274908907407	-0.331955187372549	-0.305099925641176	-0.324589736444444	-0.322660415117647	-0.31007881627451	-0.330529842	-0.34522755245098	-0.320875802552941	-0.375325351901961	-0.386073444380392	-0.371910156090741	-0.374266744843137	-0.342608450582778	-0.3036328329	-0.299286687503137	-0.306395132187037	-0.321755711163804	-0.329181772223529	-0.329830766685185	-0.332974727509804	-0.310912290045098	-0.34190953412963	-0.38179932154902	-0.378427089980392	-0.355806045843137	-0.367714408251852	-0.376456889685185	-0.360831452294118	-0.313436968131667	-0.326213680017647	-0.323270571686274	-0.346558827746296	-0.344343822556863	-0.322439360531373	-0.364018724980392	-0.352955235196296
"25"	5	"LAYING"	-0.730093571484314	-0.745973841896296	-0.764272922638431	-0.774084997621569	-0.763508346444444	-0.784418806431373	-0.779621684896078	-0.779570718068519	-0.787074317562745	-0.782580443419608	-0.768955045725926	-0.758280380882353	-0.743091077158823	-0.743023045896296	-0.782291727976471	-0.786474927137255	-0.773931738494118	-0.768173757548148	-0.77054822975	-0.786335375345098	-0.768325639098824	-0.776983197359259	-0.766880389837255	-0.7676254085	-0.759363110142593	-0.745176672147059	-0.763689824211765	-0.758809595654902	-0.758105752853704	-0.723901018466667	-0.728286607286274	-0.738499304531481	-0.738797108994118	-0.738544509907843	-0.729614569709074	-0.705276881176471	-0.709396348988431	-0.715003673259259	-0.718666083413726	-0.728112782003704	-0.73096448212549	-0.710976235588235	-0.712899440176471	-0.71400711872549	-0.726496032203704	-0.690585568666667	-0.695805291392157	-0.709974008407407	-0.708763694852941	-0.717382532294118	-0.710708166962963	-0.715272545176471	-0.713807507254902	-0.710063870394444	-0.704916210956111	-0.73037672175098	-0.690799174215686	-0.682243712705882	-0.723803212637255	-0.723643420001961	-0.729289139014815	-0.728239935503922	-0.73487092867451	-0.715293854537037	-0.71537690512963	-0.721259031337255
"26"	5	"SITTING"	-0.746067927884444	-0.722427204769048	-0.724257516995556	-0.721642792635556	-0.718165529090476	-0.7001677742	-0.724659187955556	-0.715754774047619	-0.723241699577778	-0.724016590031111	-0.716586451669048	-0.714157439042222	-0.702105387222222	-0.704892665309524	-0.6787937824	-0.695069181911111	-0.705183450746667	-0.728006533	-0.703951312238095	-0.676815975911111	-0.713406648717244	-0.694629514783333	-0.681929230233333	-0.679972664371111	-0.683996375357143	-0.693319095755556	-0.684831347866667	-0.703359107911111	-0.696375732166667	-0.698314478511111	-0.699017096022222	-0.663533062047619	-0.688515516855556	-0.699764362777778	-0.70270166422381	-0.731628924886667	-0.728363089644444	-0.705314241261905	-0.782411362386667	-0.748772354564286	-0.770893749944444	-0.771294370022222	-0.723908765995556	-0.722301676511111	-0.681621407190476	-0.739072421548889	-0.734434694137778	-0.70825955105	-0.7186554004	-0.73897095776	-0.755658440364286	-0.759934847888889	-0.761086474644444	-0.773027771238095	-0.743050489047619	-0.749569557971111	-0.750044637577778	-0.760334132911111	-0.685234190511111	-0.674620307622222	-0.680355130571429	-0.697913567911111	-0.713003009995556	-0.708524322778571	-0.772669623595238	-0.773413628764444
"27"	5	"STANDING"	-0.707896939222222	-0.693585446396667	-0.695345110416667	-0.696173847388889	-0.67428726715	-0.680357484927778	-0.657099707074074	-0.639212098833333	-0.659664301074074	-0.656779027981481	-0.626616814925	-0.689284400962963	-0.701157931462963	-0.6970248176	-0.71025702197037	-0.704148431014259	-0.72295985905	-0.692861551163333	-0.684001949562167	-0.712687407687037	-0.6981287815	-0.675625826481667	-0.709904337722222	-0.712882169864815	-0.700768973395	-0.710403967296296	-0.720184345318889	-0.729644135101852	-0.719834785705	-0.745797316092593	-0.737846238169815	-0.710621480533333	-0.711939739448148	-0.714822556277778	-0.727342900766667	-0.734426050566667	-0.726829088759259	-0.712695888488333	-0.693228567481481	-0.6692797249	-0.68187114255	-0.675249393718519	-0.731637087162963	-0.733792479414815	-0.70959391087	-0.739683615825926	-0.726458519574074	-0.672272565533333	-0.696781090981481	-0.689370068607407	-0.676175909088333	-0.68514238167963	-0.683645026427778	-0.6764820001	-0.667671819455	-0.700719004166667	-0.709343912627778	-0.704852481203704	-0.73653737962037	-0.71792256152963	-0.699867586846667	-0.729609671666667	-0.700921900335185	-0.66769234435	-0.647628994316667	-0.69549156162963
"28"	5	"WALKING"	-0.251329263614035	-0.253046491703704	-0.246421197092982	-0.246347474307018	-0.250321842912963	-0.255483868084211	-0.26356613114386	-0.254347151988889	-0.253722161632982	-0.253774705317544	-0.247166637775926	-0.254947939908772	-0.256340351526316	-0.260141800292093	-0.260914628410526	-0.259375242340351	-0.241740519135088	-0.257424029542593	-0.263901990681481	-0.246088980789474	-0.265343962192982	-0.269443264557407	-0.277442357298246	-0.280793100882456	-0.288470094833333	-0.282086091647368	-0.284794811105263	-0.290147785640351	-0.303234239601852	-0.322845724715789	-0.33358385805614	-0.321596303609259	-0.335995647768421	-0.327491617561403	-0.328553659925926	-0.316446417403509	-0.297375798824561	-0.317996560685185	-0.269771594524561	-0.271728839181481	-0.279918827552632	-0.286778167218246	-0.325605638558421	-0.343778653438596	-0.3205375613	-0.3365624203	-0.3297680092	-0.348144811687037	-0.359331571033333	-0.338242477433333	-0.333614366585185	-0.298897095287719	-0.311458038437719	-0.304503995018518	-0.255623889054444	-0.256162276275439	-0.252202399803509	-0.258495877838597	-0.356910798631579	-0.362453250175439	-0.352841357438889	-0.328321934714035	-0.329542463354386	-0.327207645914815	-0.276180800555556	-0.261632563807018
"29"	5	"WALKING_DOWNSTAIRS"	-0.212264394777778	-0.192442350104167	-0.17021600439375	-0.174618741088889	-0.162277742083333	-0.171467681885417	-0.187213753042222	-0.17681092750625	-0.161017263697917	-0.166596347497778	-0.186005312410417	-0.141304501872917	-0.112432593977778	-0.119131138002083	-0.0876645514375	-0.133595659615556	-0.174180792377778	-0.1626782761375	-0.156505431733333	-0.14348456924375	-0.149932053435556	-0.204721348291667	-0.156766242840417	-0.160419419088889	-0.160115620229167	-0.143089040827083	-0.0998627328916667	-0.117299541033333	-0.1518651603125	-0.11920629725	-0.139442827053333	-0.150336426933333	-0.12928323973125	-0.134911685897111	-0.152536155875	-0.125459073085	-0.143766720731111	-0.162534371315625	-0.172561259244444	-0.175162592416667	-0.1240245016875	-0.168351115826667	-0.118941355110417	-0.126006598155556	-0.156594456125	-0.135429485877083	-0.12519192632	-0.132473408395833	-0.08661283044375	-0.112711364226667	-0.141483839778185	-0.138722088616667	-0.142257543897778	-0.154191300625	-0.193943176145833	-0.183281236	-0.173760793397917	-0.199583562733333	-0.109447717916667	-0.107611646151111	-0.0811939121916667	-0.133105259608333	-0.166433002588889	-0.125155920187292	-0.209969400125	-0.196088029166667
"30"	5	"WALKING_UPSTAIRS"	-0.1981419353625	-0.197462290281556	-0.205007773541667	-0.22644493746875	-0.242416064526667	-0.242145997558333	-0.210629824727083	-0.213971201377778	-0.215264025545833	-0.219539126861458	-0.275219921473333	-0.248770325916667	-0.330797091645833	-0.314430270066667	-0.282512247742708	-0.317712661604167	-0.291173617322917	-0.26500478489	-0.337674857769778	-0.3064520828125	-0.271387195414583	-0.267183819588889	-0.261281079334375	-0.285640792770833	-0.323155023408889	-0.322651849166667	-0.241161391591667	-0.285440012020833	-0.324221771757778	-0.316944182285417	-0.273795432720833	-0.285770430222222	-0.21813656975	-0.230380685279167	-0.250392462673333	-0.25034704105	-0.248386163114583	-0.239085710877778	-0.20229740890625	-0.213184878226667	-0.184129187541667	-0.170939833204583	-0.234118656339583	-0.224984552854167	-0.215028660722222	-0.212084672291667	-0.222065592	-0.230493661444444	-0.228388256520833	-0.208166506179167	-0.1960594629	-0.190609958895833	-0.185120546458333	-0.179707269644444	-0.231097793184444	-0.18864693575	-0.1899096180625	-0.1937201343125	-0.295061300125	-0.281331282416667	-0.287946209044444	-0.276683306014583	-0.253651843375	-0.255669682237778	-0.190511179288889	-0.159144538208333
"31"	6	"LAYING"	-0.713642385719298	-0.743258860442105	-0.717144583754386	-0.681508136614035	-0.713973304917544	-0.696022537549123	-0.687957889375439	-0.711975422547368	-0.735044767503509	-0.731052784224561	-0.731968182263158	-0.750152804473684	-0.68032789334386	-0.702339438666667	-0.678704103157895	-0.656798420049123	-0.70434046985614	-0.705405280596491	-0.688255666484211	-0.698548216203509	-0.727750266884211	-0.749333467298246	-0.73033746	-0.743383635877193	-0.750776679461403	-0.70565532611579	-0.710168096003509	-0.701275210563158	-0.723846834666667	-0.742058315421053	-0.749050452087719	-0.753070792596491	-0.687689367531579	-0.653432081235088	-0.684872652829649	-0.694007465263158	-0.669227975913158	-0.708817053791228	-0.738719557973684	-0.755545845657895	-0.712947159668421	-0.686524199026316	-0.732985007524561	-0.724851259347368	-0.734481091957895	-0.749113827842105	-0.730004787908772	-0.735293814140351	-0.714359985750877	-0.637085502831579	-0.714458879205263	-0.71889304617193	-0.676784185268421	-0.723147399282456	-0.758265581778947	-0.742344113461403	-0.741669203161404	-0.742081750661403	-0.713052066508772	-0.700804973842105	-0.725629460981754	-0.700815167385965	-0.648901901740351	-0.711080213570175	-0.721761551215789	-0.751003343757895
